,Value
215,-107.5719657914821
216,-95.79953548948401
217,-105.90766859166654
218,-121.81027451518915
219,-86.39896298359656
220,-110.99331859015645
221,-109.56245505464196
222,-109.26600141670599
223,-99.85783961844906
224,-98.370714938448
225,-91.88855232399371
226,-121.46138888916282
227,-102.47387275555388
228,-116.87488462518527
229,-116.99906231888285
230,-106.4516039796204
231,-101.46418707907304
232,-117.17895248590207
233,-86.95233792317337
234,-96.8803141496534
235,-96.8915069593887
236,-76.74515570442523
237,-109.05284849990797
238,-124.2554946762034
239,-92.95839321864592
240,-97.22180015420982
241,-119.0836404031065
242,-74.80284555083583
243,-110.24222046582766
244,-92.44481645955172
245,-75.82887199945819
246,-111.3933174629453
247,-119.2011759505745
248,-106.82146455751618
249,-103.48297280062278
250,-131.62658028436877
251,-98.22112032425822
252,-78.27220931984407
253,-96.45052087663876
254,-107.424968294669
255,-107.22280120118793
256,-95.93594173073936
257,-111.9991667168583
258,-118.67120562356354
259,-95.96476401400916
260,-116.69796244773158
261,-64.33192138597505
262,-101.53535984281946
263,-60.08784184790979
264,-122.00262232580344
265,-128.28568954285578
266,-95.60629397251839
267,-98.34091341615274
268,-71.79887076268155
269,-80.05581932385567
270,-100.05799231726311
271,-76.69348368481279
272,-92.66175696560597
273,-88.39796424669174
274,-128.34770350980855
275,-76.91619877600736
276,-121.00148667222648
277,-96.3656432799959
278,-81.95112883872075
279,-74.66247369834272
280,-122.139322126763
281,-119.61674180579571
282,-94.05488164744
283,-110.62005761125882
284,-77.05532608707942
285,-109.95395377232094
286,-84.50148867202184
287,-116.43773061800894
288,-117.49219391352642
289,-87.25075185387158
290,-102.48582046766414
291,-90.58230491410167
292,-82.47717853419164
293,-110.35859827973074
294,-87.88216984163732
295,-87.65948869409472
296,-102.91766266022435
297,-102.67705389945904
298,-87.37240629676448
299,-136.13212111136838
